room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
8584406,38929643,Entire home/apt,Islington,Highbury West,22,4.5,5.0,2.0,88.0,1.0,51.56175,-0.102868,2016-03-06 09:37:27.777652
7407382,38814370,Private room,Southwark,East Walworth,2,3.0,3.0,1.0,73.0,1.0,51.492422,-0.085973,2016-03-06 05:54:30.823061
8955238,8532173,Private room,Kensington and Chelsea,Golborne,0,,2.0,1.0,219.0,2.0,51.521436,-0.208163,2016-03-06 18:31:03.297344
547357,2691142,Private room,Waltham Forest,Chapel End,0,,2.0,1.0,44.0,7.0,51.594087,-0.021982,2016-03-06 12:01:13.506955
732072,3221703,Private room,Brent,Kilburn,2,4.5,2.0,1.0,73.0,1.0,51.538136,-0.198985,2016-03-07 10:58:24.983367
1715495,9046497,Private room,Lewisham,Brockley,18,5.0,2.0,1.0,42.0,1.0,51.463257,-0.036953,2016-03-07 03:59:30.643839
459004,2282081,Entire home/apt,Wandsworth,Northcote,1,5.0,4.0,2.0,145.0,3.0,51.455251,-0.163897,2016-03-07 12:10:27.153618
328646,1678467,Entire home/apt,Redbridge,Clementswood,0,,2.0,1.0,219.0,30.0,51.560091,0.078357,2016-03-06 10:14:02.571723
5158201,26573520,Private room,Haringey,Seven Sisters,0,,2.0,1.0,70.0,1.0,51.578004,-0.087701,2016-03-06 04:03:56.599798
8967624,28342365,Entire home/apt,Islington,Bunhill,8,5.0,4.0,2.0,175.0,4.0,51.524492,-0.09536,2016-03-07 18:10:18.777768
5719329,29500129,Entire home/apt,Kensington and Chelsea,Abingdon,30,4.5,,3.0,440.0,3.0,51.49829,-0.195575,2016-03-07 08:54:58.964391
2785226,13827039,Private room,Newham,Stratford and New Town,0,,2.0,1.0,199.0,1.0,51.528075,-0.00753,2016-03-06 00:40:21.650907
9072431,703495,Entire home/apt,Lewisham,New Cross,12,5.0,,3.0,183.0,2.0,51.479432,-0.046079,2016-03-07 18:09:28.187422
9207071,28820321,Entire home/apt,Lambeth,Bishop's,7,4.5,2.0,1.0,110.0,,51.505433,-0.111671,2016-03-06 19:27:15.518377
1642171,8718396,Private room,Islington,Clerkenwell,48,4.5,2.0,1.0,73.0,1.0,51.528635,-0.108547,2016-03-05 21:17:00.708753
334546,1703967,Private room,Newham,Plaistow South,206,4.5,2.0,1.0,36.0,1.0,51.524926,0.036789,2016-03-06 06:04:22.761270
1886704,9815264,Entire home/apt,Camden,Gospel Oak,56,5.0,4.0,1.0,117.0,2.0,51.554455,-0.162747,2016-03-06 17:02:20.755749
2180407,9066630,Entire home/apt,Westminster,St. James's,18,5.0,4.0,2.0,322.0,3.0,51.513638,-0.122636,2016-03-07 14:52:41.011306
6456598,11593203,Entire home/apt,Hackney,Lea Bridge,6,4.0,,3.0,294.0,2.0,51.557792,-0.051895,2016-03-07 16:11:20.979485
8059775,42391129,Entire home/apt,Westminster,Queen's Park,1,5.0,,3.0,291.0,1.0,51.532081,-0.208042,2016-03-06 05:08:56.470076
10129023,41758806,Entire home/apt,Westminster,Regent's Park,5,4.5,4.0,1.0,145.0,1.0,51.523504,-0.157605,2016-03-07 11:04:44.201290
5779138,2182189,Entire home/apt,Kensington and Chelsea,Courtfield,10,4.5,2.0,1.0,162.0,2.0,51.488821,-0.178901,2016-03-06 21:15:11.637216
8515593,33889201,Entire home/apt,Kensington and Chelsea,Abingdon,0,,4.0,2.0,327.0,4.0,51.499354,-0.193452,2016-03-07 01:53:32.812176
4269585,22165465,Private room,Westminster,Harrow Road,19,5.0,2.0,1.0,73.0,2.0,51.525367,-0.197288,2016-03-06 08:55:30.514906
6366778,1969324,Entire home/apt,Lambeth,Larkhall,32,4.5,,1.0,144.0,2.0,51.464762,-0.123097,2016-03-07 08:26:32.630123
7854853,24920975,Entire home/apt,Ealing,South Acton,7,4.5,2.0,1.0,88.0,1.0,51.501079,-0.27001,2016-03-06 02:07:47.708402
1116894,6130038,Private room,Southwark,Livesey,6,5.0,2.0,1.0,99.0,1.0,51.485994,-0.062182,2016-03-06 17:09:30.798163
1076223,427462,Entire home/apt,Camden,Holborn and Covent Garden,1,5.0,2.0,1.0,271.0,10.0,51.516115,-0.122527,2016-03-07 06:43:39.932999
9409575,302679,Entire home/apt,Hammersmith and Fulham,Fulham Reach,1,5.0,,3.0,146.0,3.0,51.483379,-0.210673,2016-03-06 11:28:30.234535
7509222,39152405,Private room,Camden,Regent's Park,19,4.5,2.0,1.0,96.0,1.0,51.536435,-0.142288,2016-03-07 08:51:27.554569
2930721,8368940,Private room,Hackney,Dalston,4,3.5,2.0,1.0,44.0,3.0,51.546093,-0.072171,2016-03-06 04:30:01.491709
2542972,13018362,Entire home/apt,Camden,Frognal and Fitzjohns,10,5.0,,2.0,226.0,4.0,51.547772,-0.176942,2016-03-06 00:02:08.714835
10325088,32758830,Entire home/apt,Westminster,West End,0,,4.0,2.0,291.0,1.0,51.514239,-0.147863,2016-03-06 07:35:40.913903
4313975,22394707,Private room,Tower Hamlets,Blackwall & Cubitt Town,3,4.5,2.0,1.0,58.0,1.0,51.493626,-0.005987,2016-03-06 02:57:01.588176
2844322,493276,Entire home/apt,Kensington and Chelsea,Queen's Gate,3,3.5,4.0,2.0,477.0,4.0,51.49706,-0.18452,2016-03-06 15:57:06.575394
7608706,39903867,Private room,Camden,St. Pancras and Somers Town,2,2.5,1.0,1.0,44.0,1.0,51.539191,-0.13295,2016-03-07 01:07:55.423692
6098376,5970915,Private room,Westminster,Maida Vale,0,,1.0,1.0,41.0,30.0,51.531987,-0.190372,2016-03-07 16:52:47.244942
660064,1703579,Private room,Islington,Clerkenwell,28,4.5,2.0,1.0,88.0,1.0,51.524818,-0.1049,2016-03-06 22:00:09.932738
2040502,10466179,Private room,Hammersmith and Fulham,College Park and Old Oak,0,,1.0,1.0,95.0,1.0,51.530546,-0.230433,2016-03-07 14:50:30.932224
4671031,15067013,Entire home/apt,Hackney,Lea Bridge,3,4.0,3.0,1.0,80.0,3.0,51.562927,-0.048939,2016-03-06 20:38:25.579938
362026,1810850,Entire home/apt,Haringey,Woodside,29,5.0,4.0,2.0,81.0,2.0,51.600807,-0.11489,2016-03-07 01:22:48.708707
4508041,11995315,Entire home/apt,Ealing,Southfield,5,4.5,2.0,1.0,106.0,2.0,51.496762,-0.260869,2016-03-07 14:07:33.471567
739774,580475,Entire home/apt,Westminster,Warwick,134,4.5,2.0,0.0,132.0,2.0,51.491402,-0.139585,2016-03-06 15:01:26.450081
8465104,16106362,Private room,Haringey,Harringay,0,,1.0,1.0,44.0,1.0,51.578461,-0.100813,2016-03-06 19:39:53.393579
4374357,8877229,Private room,Hackney,Stamford Hill West,3,5.0,2.0,1.0,95.0,1.0,51.568664,-0.079309,2016-03-07 19:30:12.332429
4373575,3852478,Private room,Brent,Queens Park,0,,3.0,1.0,30.0,2.0,51.537128,-0.203256,2016-03-06 12:47:26.207203
9521552,5299399,Entire home/apt,Westminster,Bayswater,1,5.0,4.0,2.0,210.0,2.0,51.518706,-0.197117,2016-03-06 05:09:42.704701
8191358,6852393,Entire home/apt,Southwark,Peckham Rye,0,,2.0,1.0,110.0,2.0,51.461839,-0.063945,2016-03-06 09:59:59.344291
5657016,26288760,Entire home/apt,Westminster,Abbey Road,12,5.0,3.0,,109.0,1.0,51.534027,-0.179309,2016-03-05 23:05:09.685808
2718400,13747098,Private room,Croydon,Fairfield,3,5.0,2.0,1.0,59.0,1.0,51.378028,-0.09493,2016-03-07 10:29:35.024218
2728159,104845,Private room,Islington,St. Mary's,54,4.5,2.0,1.0,66.0,2.0,51.540815,-0.096961,2016-03-07 17:57:14.304262
2062791,7133252,Entire home/apt,City of London,City of London,2,4.0,3.0,1.0,204.0,3.0,51.511655,-0.07497,2016-03-07 05:07:25.739243
8562175,44896298,Entire home/apt,Camden,Holborn and Covent Garden,11,5.0,2.0,0.0,116.0,1.0,51.521421,-0.1139,2016-03-06 11:51:34.219498
4546067,19913519,Entire home/apt,Hounslow,Chiswick Riverside,4,5.0,5.0,3.0,286.0,3.0,51.487153,-0.283159,2016-03-07 15:15:35.316129
1191386,4118465,Shared room,Lewisham,New Cross,17,4.0,,1.0,19.0,4.0,51.476215,-0.037927,2016-03-06 08:22:41.798092
8417348,44335035,Private room,Southwark,South Camberwell,5,5.0,2.0,1.0,80.0,1.0,51.463961,-0.073465,2016-03-06 11:03:14.144780
8482012,43557784,Private room,Tower Hamlets,Weavers,2,4.5,2.0,1.0,59.0,3.0,51.524807,-0.073293,2016-03-06 19:21:30.586853
8895192,6143311,Private room,Tower Hamlets,Canary Wharf,3,3.0,2.0,1.0,72.0,1.0,51.499383,-0.021873,2016-03-07 00:57:31.013404
4288936,4361433,Private room,Hackney,London Fields,8,5.0,2.0,1.0,56.0,1.0,51.537303,-0.059413,2016-03-05 23:50:39.784162
7020341,35967769,Entire home/apt,Kensington and Chelsea,Brompton & Hans Town,2,4.5,4.0,1.0,234.0,1.0,51.498115,-0.168774,2016-03-07 09:52:33.307680
391767,1959245,Private room,Greenwich,Peninsula,40,5.0,2.0,1.0,80.0,1.0,51.488207,0.004344,2016-03-05 21:00:01.450347
6096819,2799789,Private room,Hackney,Shacklewell,6,4.5,2.0,1.0,81.0,1.0,51.550906,-0.070502,2016-03-06 20:18:06.935616
599491,2808546,Private room,Camden,Camden Town with Primrose Hill,171,4.5,2.0,1.0,63.0,2.0,51.541769,-0.13984,2016-03-07 07:03:49.320195
7363306,38579566,Private room,Brent,Mapesbury,1,5.0,2.0,1.0,44.0,1.0,51.553171,-0.211808,2016-03-07 12:11:05.849507
7204209,15603661,Private room,Camden,Bloomsbury,16,4.5,2.0,1.0,115.0,2.0,51.523418,-0.141617,2016-03-05 21:38:24.176771
5234151,472379,Private room,Hackney,Dalston,27,5.0,2.0,1.0,66.0,1.0,51.549423,-0.072463,2016-03-07 02:15:59.140646
6073675,12106186,Entire home/apt,Kensington and Chelsea,Campden,10,4.5,2.0,1.0,132.0,2.0,51.504087,-0.197541,2016-03-07 15:30:47.271669
4041945,3196530,Private room,Kensington and Chelsea,Redcliffe,3,4.5,2.0,1.0,102.0,1.0,51.486116,-0.182782,2016-03-06 06:58:11.128916
5921868,18732231,Entire home/apt,Kensington and Chelsea,Abingdon,2,4.0,2.0,0.0,110.0,28.0,51.496099,-0.204262,2016-03-06 10:46:39.750574
6941576,6448958,Entire home/apt,Greenwich,Greenwich West,12,5.0,4.0,2.0,145.0,2.0,51.482448,-0.015636,2016-03-06 18:39:23.024637
9593406,32012752,Private room,Lewisham,Catford South,5,5.0,2.0,1.0,29.0,1.0,51.44267,-0.004225,2016-03-06 12:18:17.218815
6413687,17911918,Entire home/apt,Kensington and Chelsea,Notting Dale,4,5.0,5.0,2.0,336.0,5.0,51.516202,-0.209864,2016-03-06 17:50:28.032815
9439773,5919722,Entire home/apt,Islington,Holloway,7,5.0,4.0,1.0,101.0,2.0,51.550975,-0.116488,2016-03-06 14:01:20.683565
5587308,5333198,Entire home/apt,Redbridge,Snaresbrook,1,5.0,2.0,1.0,85.0,14.0,51.576034,0.020267,2016-03-07 09:39:49.185079
2649472,922398,Entire home/apt,Tower Hamlets,Spitalfields & Banglatown,0,,4.0,1.0,410.0,,51.522444,-0.071881,2016-03-07 05:53:24.180935
4626258,2229346,Entire home/apt,Haringey,Tottenham Green,9,5.0,2.0,0.0,95.0,1.0,51.58469,-0.062052,2016-03-06 21:17:14.368348
9103658,47455656,Entire home/apt,Tower Hamlets,Bromley South,9,5.0,4.0,1.0,110.0,1.0,51.523965,-0.015843,2016-03-07 03:07:09.192012
1366280,6839686,Private room,Ealing,Hobbayne,31,5.0,2.0,1.0,36.0,2.0,51.523186,-0.344378,2016-03-06 04:38:49.137159
9198460,6468022,Entire home/apt,Hackney,Haggerston,1,5.0,4.0,2.0,132.0,3.0,51.532174,-0.070138,2016-03-05 23:46:41.020644
8504540,10298675,Private room,Westminster,Bayswater,1,4.0,2.0,1.0,76.0,1.0,51.515986,-0.193576,2016-03-07 06:37:04.892936
9633236,49819623,Private room,Hackney,Hackney Central,0,,2.0,1.0,66.0,1.0,51.546856,-0.061967,2016-03-07 15:18:13.612015
8104493,16827645,Entire home/apt,Newham,Canning Town South,2,3.0,5.0,2.0,176.0,1.0,51.512805,0.011718,2016-03-06 13:22:17.465359
1107520,2338892,Private room,Hackney,Hoxton East & Shoreditch,7,4.5,2.0,1.0,84.0,6.0,51.525752,-0.077306,2016-03-07 09:58:57.634344
449963,2234909,Private room,Westminster,Marylebone High Street,16,5.0,2.0,1.0,80.0,1.0,51.519102,-0.157716,2016-03-06 04:10:10.639010
536996,1330009,Entire home/apt,Lambeth,Herne Hill,10,5.0,4.0,1.0,102.0,3.0,51.453487,-0.108757,2016-03-07 07:28:22.414472
7737664,29908305,Entire home/apt,Kensington and Chelsea,Courtfield,10,4.5,2.0,0.0,117.0,5.0,51.493704,-0.188409,2016-03-07 01:12:27.686286
9016459,26038203,Entire home/apt,City of London,City of London,1,5.0,3.0,1.0,323.0,2.0,51.516933,-0.079855,2016-03-07 04:49:00.158037
2970966,15159168,Private room,Islington,Highbury West,3,5.0,2.0,1.0,71.0,2.0,51.553712,-0.107825,2016-03-07 03:51:10.165242
392045,1960583,Entire home/apt,Lambeth,Streatham South,68,4.5,2.0,1.0,87.0,2.0,51.41827,-0.13123,2016-03-06 21:23:40.570201
7712661,40517380,Entire home/apt,Wandsworth,St. Mary's Park,0,,4.0,2.0,175.0,1.0,51.474992,-0.17306,2016-03-06 08:20:07.445637
7000324,36700678,Entire home/apt,Westminster,West End,0,,3.0,1.0,143.0,5.0,51.517526,-0.13967,2016-03-06 17:46:25.413327
6704534,2467453,Entire home/apt,Hammersmith and Fulham,Sands End,7,5.0,3.0,1.0,146.0,2.0,51.474067,-0.185322,2016-03-06 13:35:44.068434
5859473,30423186,Private room,Kensington and Chelsea,Norland,9,5.0,2.0,1.0,147.0,1.0,51.506423,-0.212418,2016-03-07 08:58:24.843278
1638098,1707628,Private room,Southwark,Peckham,0,,2.0,1.0,42.0,7.0,51.475527,-0.073104,2016-03-06 03:27:56.606967
6373935,28155728,Private room,Hackney,Hackney Central,31,5.0,2.0,1.0,71.0,1.0,51.544344,-0.056181,2016-03-07 03:57:52.532276
3495748,3552072,Entire home/apt,Hammersmith and Fulham,Wormholt and White City,33,4.0,5.0,2.0,176.0,,51.507038,-0.238435,2016-03-07 07:28:56.807908
4144208,5588909,Entire home/apt,Ealing,East Acton,18,4.0,2.0,0.0,96.0,4.0,51.516756,-0.258854,2016-03-06 09:21:52.037473
6764626,8035983,Entire home/apt,Westminster,Lancaster Gate,2,3.0,,2.0,294.0,2.0,51.512266,-0.186218,2016-03-06 18:27:33.533426
5292769,6503743,Private room,Haringey,Tottenham Green,5,5.0,2.0,1.0,47.0,1.0,51.581994,-0.079342,2016-03-06 22:39:40.623066
2736618,14000882,Private room,Lambeth,Prince's,48,5.0,2.0,1.0,89.0,1.0,51.491242,-0.106772,2016-03-07 04:47:57.821710
5332140,54987,Entire home/apt,Hackney,Haggerston,2,4.5,3.0,1.0,145.0,,51.531565,-0.072003,2016-03-07 09:43:29.701831
3152402,8018292,Entire home/apt,Merton,Dundonald,1,,4.0,1.0,139.0,2.0,51.419397,-0.202492,2016-03-06 04:39:04.717681
6050261,31393320,Private room,Redbridge,Wanstead,1,4.0,1.0,1.0,96.0,2.0,51.573389,0.025888,2016-03-07 05:19:09.761432
9765054,50353726,Entire home/apt,Lambeth,Thornton,6,4.5,,2.0,132.0,2.0,51.445534,-0.131328,2016-03-07 14:26:37.961709
5151451,8319696,Entire home/apt,Richmond upon Thames,West Twickenham,0,,5.0,3.0,417.0,1.0,51.447096,-0.352767,2016-03-06 11:53:47.601880
5688521,6630747,Entire home/apt,Tower Hamlets,Weavers,0,,4.0,2.0,212.0,3.0,51.525094,-0.073475,2016-03-07 14:43:17.901380
6755469,31417577,Private room,Ealing,Greenford Broadway,7,4.5,2.0,1.0,45.0,1.0,51.528254,-0.350979,2016-03-06 20:18:57.025941
3152619,15999515,Private room,Lewisham,Bellingham,5,5.0,2.0,1.0,41.0,3.0,51.425595,-0.027838,2016-03-06 00:39:31.691515
4764905,10504846,Private room,Hackney,Victoria,4,5.0,2.0,1.0,66.0,3.0,51.53747,-0.044632,2016-03-06 22:23:18.944154
4538895,1316443,Private room,Camden,Kentish Town,2,4.5,2.0,1.0,71.0,90.0,51.555752,-0.13788,2016-03-06 04:49:59.758702
9474586,49100515,Entire home/apt,Camden,King's Cross,1,5.0,2.0,0.0,116.0,1.0,51.526908,-0.12232,2016-03-07 19:04:03.164507
5427665,2127547,Private room,Lewisham,Lewisham Central,9,5.0,2.0,1.0,72.0,1.0,51.451352,-0.014571,2016-03-07 15:25:04.139632
1222507,6668953,Entire home/apt,Tower Hamlets,St. Katharine's & Wapping,33,5.0,2.0,1.0,132.0,4.0,51.507906,-0.058758,2016-03-06 16:05:38.899510
2994426,15173067,Entire home/apt,Islington,Canonbury,15,4.0,4.0,1.0,132.0,3.0,51.546117,-0.088722,2016-03-07 06:11:40.103633
4421077,4238138,Entire home/apt,Brent,Queens Park,1,5.0,3.0,2.0,249.0,2.0,51.53064,-0.217557,2016-03-07 14:07:57.900613
3855457,18137619,Private room,Croydon,Norbury,0,,2.0,1.0,73.0,1.0,51.407398,-0.122633,2016-03-06 02:05:06.735402
9937290,12752711,Entire home/apt,Westminster,Lancaster Gate,3,3.0,,3.0,220.0,2.0,51.515875,-0.182941,2016-03-06 20:43:00.392942
2569142,4801236,Entire home/apt,Tower Hamlets,Stepney Green,0,,2.0,1.0,146.0,1.0,51.513959,-0.04378,2016-03-07 08:48:13.673316
8487948,2219804,Entire home/apt,Westminster,Warwick,34,4.0,4.0,1.0,132.0,1.0,51.490099,-0.142954,2016-03-06 03:26:37.870545
10294494,52961595,Entire home/apt,Southwark,Cathedrals,2,5.0,2.0,1.0,144.0,3.0,51.501812,-0.094584,2016-03-06 19:17:12.522759
1490678,1679730,Entire home/apt,Westminster,St. James's,8,4.0,4.0,2.0,357.0,3.0,51.510953,-0.125867,2016-03-06 07:25:51.671622
6371537,33202369,Entire home/apt,Richmond upon Thames,South Richmond,0,,2.0,1.0,433.0,1.0,51.462878,-0.300425,2016-03-07 03:20:24.119237
1390496,4570354,Entire home/apt,Hammersmith and Fulham,Munster,18,4.5,4.0,2.0,247.0,2.0,51.480959,-0.214239,2016-03-06 12:40:01.950528
8961073,16045726,Private room,Brent,Kensal Green,1,5.0,2.0,1.0,66.0,1.0,51.535378,-0.237073,2016-03-07 16:51:17.287486
54970,202973,Private room,Brent,Mapesbury,77,5.0,5.0,1.0,183.0,2.0,51.550826,-0.214145,2016-03-07 16:06:23.874365
7043244,12446383,Private room,Ealing,Southfield,0,,2.0,1.0,59.0,1.0,51.503391,-0.2653,2016-03-07 01:02:07.756777
2729885,2369445,Private room,Westminster,St. James's,75,5.0,2.0,1.0,134.0,2.0,51.508274,-0.128927,2016-03-06 08:08:18.547418
3913818,7820774,Private room,Kensington and Chelsea,Dalgarno,38,4.0,2.0,1.0,66.0,2.0,51.519695,-0.219037,2016-03-06 15:49:28.553709
4153580,21551813,Entire home/apt,Camden,Cantelowes,15,5.0,2.0,1.0,161.0,4.0,51.544341,-0.137164,2016-03-05 20:24:30.201540
7899306,39425666,Entire home/apt,Camden,Bloomsbury,17,4.5,2.0,0.0,168.0,,51.524196,-0.125849,2016-03-05 20:49:58.045546
9132180,47565711,Entire home/apt,Kensington and Chelsea,Earl's Court,0,,4.0,2.0,234.0,7.0,51.489493,-0.198654,2016-03-05 20:27:40.407443
8984274,46840158,Entire home/apt,Hammersmith and Fulham,North End,3,4.5,2.0,1.0,103.0,3.0,51.488883,-0.211506,2016-03-06 22:04:15.629348
7438051,37976420,Private room,Barnet,East Finchley,4,4.5,2.0,1.0,73.0,1.0,51.593077,-0.177965,2016-03-06 15:40:24.080951
8190166,33343214,Private room,Lambeth,Larkhall,9,4.5,2.0,1.0,80.0,1.0,51.469215,-0.121909,2016-03-07 08:42:38.277111
8524636,30191909,Entire home/apt,Camden,Regent's Park,13,4.5,4.0,1.0,130.0,1.0,51.524371,-0.144211,2016-03-06 08:12:39.271266
9316497,8405323,Private room,Tower Hamlets,Spitalfields & Banglatown,0,,2.0,1.0,80.0,1.0,51.518014,-0.067503,2016-03-07 18:15:44.623588
9311256,41707715,Private room,Tower Hamlets,Blackwall & Cubitt Town,0,,1.0,1.0,103.0,5.0,51.498187,-0.01389,2016-03-06 12:12:31.292141
10113009,42653212,Entire home/apt,Kensington and Chelsea,Brompton & Hans Town,0,,2.0,0.0,206.0,3.0,51.492786,-0.164288,2016-03-07 04:51:54.839379
5450761,10961046,Entire home/apt,Hammersmith and Fulham,Munster,1,5.0,,,339.0,5.0,51.480767,-0.20924,2016-03-05 20:37:48.580228
7375305,4622485,Entire home/apt,Hackney,Hoxton East & Shoreditch,4,5.0,4.0,2.0,146.0,4.0,51.536127,-0.078523,2016-03-06 09:54:38.858408
8664770,319445,Private room,Hackney,Woodberry Down,1,4.0,2.0,1.0,49.0,1.0,51.569016,-0.088057,2016-03-06 20:44:33.679526
311667,1158384,Shared room,Wandsworth,Wandsworth Common,61,4.0,5.0,1.0,37.0,1.0,51.457044,-0.182597,2016-03-06 16:02:20.122210
9560887,45639187,Private room,Hammersmith and Fulham,Shepherd's Bush Green,5,5.0,2.0,1.0,80.0,,51.505187,-0.226514,2016-03-07 03:47:40.654404
5001588,10961046,Entire home/apt,Kensington and Chelsea,Queen's Gate,0,,4.0,2.0,309.0,5.0,51.496813,-0.186152,2016-03-06 07:50:00.945488
1760593,5136896,Entire home/apt,Islington,Junction,5,4.5,3.0,1.0,110.0,3.0,51.565136,-0.138018,2016-03-07 02:44:22.274992
8318453,37864123,Private room,Brent,Queens Park,2,4.5,2.0,1.0,117.0,1.0,51.530197,-0.217465,2016-03-07 14:11:18.132943
3135259,9642207,Private room,Lambeth,Clapham Common,13,4.5,1.0,1.0,88.0,1.0,51.455923,-0.13478,2016-03-06 17:59:16.907174
10005616,27199777,Entire home/apt,City of London,City of London,0,,4.0,2.0,277.0,3.0,51.513386,-0.075623,2016-03-06 13:53:21.737751
7597800,39843284,Private room,Islington,Bunhill,2,4.5,2.0,1.0,66.0,1.0,51.528476,-0.095863,2016-03-06 22:54:49.726048
3985146,20655686,Entire home/apt,Westminster,Tachbrook,5,5.0,2.0,1.0,659.0,1.0,51.486255,-0.1334,2016-03-07 15:18:31.995308
6016038,6771581,Entire home/apt,Hackney,Lea Bridge,7,4.5,4.0,2.0,161.0,1.0,51.564025,-0.049203,2016-03-05 22:02:50.230004
4446669,23076811,Private room,Southwark,Newington,60,5.0,2.0,1.0,44.0,1.0,51.489611,-0.103874,2016-03-07 00:15:30.164904
3096810,15750425,Entire home/apt,Islington,Tollington,3,4.5,,5.0,294.0,14.0,51.567151,-0.113829,2016-03-07 07:22:35.503110
3906890,10390442,Entire home/apt,Greenwich,Greenwich West,8,5.0,2.0,1.0,110.0,2.0,51.472512,-0.015104,2016-03-07 10:29:19.411951
2338232,4878615,Private room,Lambeth,Stockwell,0,,2.0,1.0,132.0,3.0,51.478394,-0.118125,2016-03-06 02:04:48.534407
3609244,17836026,Entire home/apt,Kensington and Chelsea,Redcliffe,10,5.0,3.0,1.0,135.0,14.0,51.488406,-0.187325,2016-03-06 14:16:55.141587
7913673,40855100,Private room,Westminster,Hyde Park,8,4.0,3.0,1.0,139.0,2.0,51.51345,-0.166457,2016-03-06 05:03:05.727155
8996969,30629100,Private room,Croydon,Addiscombe,1,4.0,2.0,1.0,42.0,4.0,51.383587,-0.081149,2016-03-06 18:31:50.870633
3756649,13912354,Entire home/apt,Islington,Finsbury Park,0,,,3.0,294.0,3.0,51.564993,-0.113307,2016-03-07 02:44:02.402386
3446060,16564565,Entire home/apt,Lambeth,Bishop's,4,4.5,,2.0,440.0,2.0,51.507598,-0.108488,2016-03-06 20:08:54.396775
7648880,101037,Entire home/apt,Kensington and Chelsea,Colville,3,5.0,,4.0,364.0,3.0,51.516549,-0.206495,2016-03-06 00:47:49.273337
7004145,36739167,Entire home/apt,Merton,Abbey,0,,2.0,1.0,190.0,2.0,51.417535,-0.191563,2016-03-05 23:03:33.290456
6232128,28750646,Entire home/apt,Kensington and Chelsea,Courtfield,0,,4.0,2.0,381.0,5.0,51.489789,-0.181074,2016-03-07 10:19:09.139918
6395383,20151721,Entire home/apt,Hammersmith and Fulham,Shepherd's Bush Green,3,3.5,5.0,2.0,198.0,,51.505201,-0.233737,2016-03-07 03:24:44.983927
9456406,44753812,Entire home/apt,Wandsworth,Southfields,2,3.0,4.0,2.0,113.0,2.0,51.442439,-0.193533,2016-03-06 23:03:16.044343
707338,3635847,Private room,Merton,Cricket Green,0,,2.0,1.0,102.0,1.0,51.394115,-0.147663,2016-03-06 04:26:34.669648
3427922,17279027,Entire home/apt,Hammersmith and Fulham,Shepherd's Bush Green,2,5.0,5.0,3.0,294.0,4.0,51.505777,-0.230578,2016-03-07 19:03:27.119868
9806228,50522986,Entire home/apt,Wandsworth,Shaftesbury,1,5.0,4.0,1.0,160.0,3.0,51.466145,-0.154571,2016-03-07 07:50:57.158307
8364890,9444261,Private room,Westminster,Queen's Park,4,5.0,2.0,1.0,72.0,1.0,51.530112,-0.202633,2016-03-06 17:36:52.931395
1436259,5641686,Private room,Westminster,Bryanston and Dorset Square,58,5.0,1.0,1.0,103.0,1.0,51.516572,-0.163084,2016-03-06 11:27:58.791106
4012991,9147979,Private room,Lambeth,Stockwell,6,4.0,2.0,1.0,59.0,1.0,51.477621,-0.119966,2016-03-06 09:31:09.472414
9036547,45394273,Private room,Newham,Beckton,1,4.0,1.0,1.0,31.0,1.0,51.508831,0.067629,2016-03-07 16:09:38.509586
5185725,26824347,Entire home/apt,Westminster,St. James's,58,5.0,,3.0,608.0,2.0,51.498058,-0.136337,2016-03-07 01:56:00.180701
9073007,9076903,Private room,Kensington and Chelsea,Colville,4,5.0,2.0,1.0,66.0,1.0,51.515888,-0.208855,2016-03-06 11:50:13.739321
4445245,673720,Private room,Newham,Royal Docks,9,4.5,2.0,1.0,81.0,2.0,51.504275,0.027554,2016-03-07 10:38:39.509800
5777135,6753536,Entire home/apt,Westminster,Churchill,40,4.0,,4.0,246.0,2.0,51.486026,-0.143738,2016-03-06 10:34:57.320967
6606283,34566553,Private room,Hammersmith and Fulham,Avonmore and Brook Green,3,4.5,2.0,1.0,44.0,2.0,51.492278,-0.212251,2016-03-06 06:37:27.521092
9734704,5772792,Entire home/apt,Greenwich,Greenwich West,1,5.0,3.0,1.0,109.0,10.0,51.468609,-0.015577,2016-03-06 08:45:03.153452
8437879,44426237,Private room,Richmond upon Thames,Heathfield,0,,2.0,1.0,146.0,1.0,51.455531,-0.36826,2016-03-07 06:00:40.650093
4580359,2877073,Private room,Hammersmith and Fulham,Avonmore and Brook Green,9,4.5,2.0,1.0,87.0,1.0,51.497154,-0.222857,2016-03-06 23:16:50.468258
8110880,14261187,Entire home/apt,Hackney,Victoria,2,4.0,2.0,1.0,190.0,1.0,51.537202,-0.055902,2016-03-07 17:43:26.327556
9358044,29024847,Entire home/apt,Westminster,West End,7,4.5,,2.0,411.0,2.0,51.513977,-0.134154,2016-03-07 12:31:21.338957
8977182,2551137,Entire home/apt,Islington,St. Peter's,1,5.0,2.0,1.0,131.0,3.0,51.531587,-0.097177,2016-03-06 01:40:24.454921
4801460,11144442,Entire home/apt,Merton,Wimbledon Park,2,5.0,4.0,1.0,109.0,2.0,51.427705,-0.189297,2016-03-06 05:59:16.843443
