room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
85253,465779,Entire home/apt,Tower Hamlets,St. Peter's,165,5.0,4,1.0,176.0,2,51.525573,-0.058949,2015-01-17 20:24:42.768
85364,467659,Private room,Bromley,Bromley Town,0,,2,1.0,123.0,1,51.410116,0.012132,2015-01-18 04:17:21.858
86084,472532,Private room,Wandsworth,Thamesfield,14,5.0,2,1.0,112.0,1,51.461255,-0.213939,2015-01-18 00:50:57.717
86092,472474,Entire home/apt,Hammersmith and Fulham,Fulham Broadway,31,4.5,5,2.0,215.0,3,51.485738,-0.199385,2015-01-18 01:28:04.390
86578,474738,Entire home/apt,Lambeth,Vassall,53,4.5,2,1.0,159.0,2,51.479027,-0.110434,2015-01-17 23:37:03.981
87514,352607,Entire home/apt,Camden,King's Cross,88,4.5,2,1.0,196.0,4,51.525935,-0.116201,2015-01-18 11:24:43.293
87579,479568,Entire home/apt,Wandsworth,Shaftesbury,2,4.0,2,1.0,234.0,4,51.465764,-0.164811,2015-01-17 21:58:40.888
87765,480539,Private room,Camden,Highgate,100,4.5,2,1.0,65.0,2,51.565971,-0.147236,2015-01-18 11:03:09.875
87863,480782,Private room,Waltham Forest,Leytonstone,48,5.0,2,1.0,58.0,1,51.571253,0.010557,2015-01-17 23:56:57.608
88032,481587,Private room,Wandsworth,Southfields,11,5.0,2,1.0,131.0,2,51.445929,-0.206083,2015-01-18 11:49:49.098
88322,483028,Private room,Hackney,Hackney Central,1,4.0,2,1.0,122.0,3,51.547946,-0.062323,2015-01-17 17:06:58.707
88518,483772,Entire home/apt,Greenwich,Blackheath Westcombe,7,4.5,3,2.0,112.0,3,51.478348,0.021623,2015-01-18 09:56:00.005
88571,483940,Private room,Hammersmith and Fulham,Fulham Reach,20,4.5,1,1.0,71.0,1,51.484497,-0.217211,2015-01-18 13:52:39.883
88656,484226,Private room,Westminster,Knightsbridge and Belgravia,5,4.0,3,1.0,187.0,2,51.499112,-0.148804,2015-01-18 01:45:57.103
89094,485803,Shared room,Greenwich,Woolwich Common,0,,2,1.0,69.0,1,51.482092,0.072477,2015-01-17 20:29:08.798
89208,485861,Entire home/apt,Camden,Cantelowes,58,4.5,5,1.0,166.0,2,51.544077,-0.126599,2015-01-18 04:33:11.926
89432,486973,Private room,Westminster,Vincent Square,98,5.0,1,1.0,112.0,2,51.491453,-0.13052,2015-01-18 02:22:01.409
89459,487026,Entire home/apt,Westminster,Warwick,40,4.5,6,2.0,337.0,5,51.491615,-0.14397,2015-01-18 04:13:53.586
89700,487966,Private room,Islington,Caledonian,72,5.0,1,1.0,90.0,1,51.535645,-0.120457,2015-01-18 03:10:50.232
89744,488093,Entire home/apt,Wandsworth,Balham,5,4.5,4,2.0,280.0,2,51.450191,-0.158504,2015-01-18 06:11:55.267
89816,488602,Entire home/apt,Westminster,St. James's,1,3.0,5,1.0,280.0,7,51.507761,-0.123345,2015-01-18 11:15:51.400
89870,54730,Entire home/apt,Islington,Tollington,24,4.5,4,1.0,206.0,1,51.568219,-0.112657,2015-01-17 21:03:27.788
90495,490667,Private room,Brent,Dudden Hill,0,,1,1.0,60.0,4,51.553065,-0.238643,2015-01-18 05:02:37.109
90496,490669,Entire home/apt,Southwark,Newington,0,,2,1.0,374.0,3,51.48854,-0.097309,2015-01-18 05:06:20.604
90522,490714,Private room,Croydon,Norbury,5,5.0,1,1.0,79.0,2,51.412972,-0.113667,2015-01-18 06:55:06.020
90663,488602,Entire home/apt,Westminster,St. James's,1,5.0,5,1.0,281.0,5,51.5078,-0.122597,2015-01-17 22:54:14.162
90681,491199,Private room,Lewisham,Forest Hill,13,5.0,3,1.0,97.0,1,51.447578,-0.057082,2015-01-18 00:04:50.325
90700,491286,Entire home/apt,Kensington and Chelsea,Pembridge,132,4.5,2,1.0,206.0,3,51.510741,-0.198534,2015-01-18 01:28:22.724
90751,491421,Entire home/apt,Greenwich,Shooters Hill,0,,3,1.0,374.0,1,51.468994,0.054717,2015-01-18 05:02:45.420
90962,492218,Private room,Hammersmith and Fulham,Fulham Reach,5,5.0,1,1.0,146.0,3,51.4878,-0.222915,2015-01-18 01:54:11.455
90981,492265,Private room,Tower Hamlets,Limehouse,29,5.0,2,1.0,75.0,2,51.511994,-0.034321,2015-01-18 03:15:04.584
91040,492265,Private room,Tower Hamlets,Limehouse,58,4.5,1,1.0,52.0,2,51.512292,-0.032907,2015-01-18 07:20:33.744
91287,493497,Entire home/apt,Islington,Caledonian,36,4.5,6,1.0,275.0,2,51.540548,-0.116815,2015-01-18 06:43:31.593
91305,493555,Private room,Kensington and Chelsea,Golborne,16,5.0,2,1.0,150.0,2,51.520295,-0.208453,2015-01-18 07:55:55.990
91565,494405,Private room,Greenwich,Thamesmead Moorings,0,,2,1.0,187.0,1,51.502682,0.106764,2015-01-18 08:11:36.787
91872,485439,Entire home/apt,Camden,Camden Town with Primrose Hill,21,4.5,4,1.0,186.0,7,51.542194,-0.156592,2015-01-18 11:50:06.310
92261,496799,Entire home/apt,Kensington and Chelsea,Earl's Court,1,5.0,4,2.0,515.0,10,51.491405,-0.196987,2015-01-18 03:15:08.342
92399,497366,Entire home/apt,Islington,Mildmay,100,5.0,2,1.0,136.0,3,51.550707,-0.085467,2015-01-18 12:58:40.751
92731,498513,Private room,Southwark,Cathedrals,47,5.0,2,1.0,140.0,2,51.500804,-0.099029,2015-01-18 00:13:25.146
92644,498201,Private room,Wandsworth,Earlsfield,68,4.5,2,1.0,79.0,1,51.440041,-0.187548,2015-01-18 12:07:37.111
92668,498170,Private room,Bromley,Plaistow and Sundridge,0,,2,1.0,65.0,1,51.413366,0.026655,2015-01-18 13:57:05.160
93015,499704,Entire home/apt,Hammersmith and Fulham,Addison,1,,5,2.0,337.0,3,51.501781,-0.216268,2015-01-18 02:17:32.673
93074,193216,Private room,Southwark,Newington,74,4.5,2,1.0,107.0,1,51.489301,-0.100352,2015-01-18 06:21:52.272
93209,500365,Private room,Tower Hamlets,Bethnal Green,4,5.0,2,1.0,94.0,1,51.5274,-0.043881,2015-01-17 21:50:19.193
93347,500722,Entire home/apt,Islington,Holloway,1,4.5,2,1.0,103.0,7,51.547423,-0.122406,2015-01-18 07:31:39.134
93457,226756,Private room,Camden,Camden Town with Primrose Hill,84,5.0,3,1.0,112.0,2,51.539671,-0.136879,2015-01-17 21:16:28.387
93500,501399,Private room,Lambeth,Larkhall,10,5.0,2,1.0,103.0,2,51.464408,-0.126686,2015-01-18 00:17:40.617
93734,497514,Private room,Greenwich,Blackheath Westcombe,102,4.5,2,1.0,66.0,1,51.476354,0.012795,2015-01-17 22:49:50.647
93779,502491,Entire home/apt,Tower Hamlets,St. Peter's,14,4.5,4,2.0,375.0,2,51.526869,-0.063474,2015-01-18 01:59:09.104
94144,503548,Private room,Tower Hamlets,Bethnal Green,0,,1,1.0,150.0,1,51.528252,-0.052066,2015-01-18 09:30:11.185
94165,503636,Private room,Westminster,Vincent Square,5,5.0,1,1.0,131.0,2,51.492185,-0.132873,2015-01-18 11:03:26.586
94426,46014,Entire home/apt,Haringey,Tottenham Green,90,4.5,4,1.0,125.0,1,51.587124,-0.081083,2015-01-18 11:25:31.097
94662,388516,Entire home/apt,Lewisham,Crofton Park,114,5.0,4,2.0,224.0,1,51.448685,-0.042817,2015-01-18 09:56:15.418
95059,506748,Private room,Tower Hamlets,Bethnal Green,7,4.5,1,1.0,103.0,1,51.529041,-0.051736,2015-01-18 01:59:15.607
95373,507963,Private room,Westminster,St. James's,51,4.5,1,1.0,131.0,2,51.51293,-0.126643,2015-01-18 05:59:17.465
96008,510424,Private room,Lambeth,Thurlow Park,0,,2,1.0,150.0,2,51.43982,-0.097788,2015-01-17 20:37:30.709
96019,454476,Private room,Lewisham,Lewisham Central,11,4.5,2,1.0,84.0,1,51.459919,-0.013737,2015-01-17 21:24:43.964
96052,448154,Private room,Brent,Mapesbury,41,4.5,3,1.0,94.0,3,51.557863,-0.226299,2015-01-17 23:45:40.642
96510,512168,Private room,Tower Hamlets,Lansbury,39,4.5,3,1.0,84.0,1,51.517522,-0.016515,2015-01-18 14:06:06.261
96640,512757,Private room,Hackney,Woodberry Down,0,,1,1.0,187.0,1,51.57204,-0.083394,2015-01-18 05:07:01.399
97124,514554,Private room,Kensington and Chelsea,Redcliffe,3,4.5,2,1.0,144.0,1,51.491491,-0.185083,2015-01-18 03:11:45.246
97155,514628,Private room,Hackney,Hackney Central,60,5.0,2,1.0,150.0,2,51.544118,-0.056878,2015-01-18 05:19:25.234
97178,510439,Private room,Hammersmith and Fulham,College Park and Old Oak,108,5.0,2,1.0,84.0,2,51.520994,-0.228518,2015-01-18 06:55:46.087
97506,497537,Private room,Lambeth,Streatham Wells,24,5.0,2,1.0,60.0,2,51.428746,-0.120558,2015-01-18 11:58:11.135
97583,516216,Private room,Enfield,Bowes,13,4.0,1,1.0,66.0,3,51.611674,-0.126452,2015-01-17 23:25:13.307
97744,292983,Private room,Waltham Forest,Leytonstone,56,5.0,3,1.0,112.0,1,51.572989,0.009895,2015-01-18 10:43:27.223
97974,517799,Private room,Wandsworth,West Putney,25,4.5,2,1.0,65.0,1,51.463185,-0.235391,2015-01-18 08:49:09.490
98155,518454,Entire home/apt,Lewisham,Brockley,0,,2,1.0,375.0,1,51.473253,-0.021258,2015-01-18 03:41:36.030
98541,519891,Entire home/apt,Haringey,Highgate,13,4.5,4,1.0,185.0,5,51.574195,-0.139578,2015-01-18 12:49:29.083
98750,520642,Entire home/apt,Hammersmith and Fulham,Sands End,24,4.5,2,1.0,148.0,1,51.47559,-0.188215,2015-01-18 09:20:49.725
98776,134606,Private room,Newham,Plaistow North,51,4.5,1,1.0,52.0,1,51.534543,0.027065,2015-01-18 11:16:34.423
98936,521431,Entire home/apt,Camden,King's Cross,0,,2,0.0,169.0,1,51.529405,-0.120855,2015-01-18 04:33:32.905
99167,522570,Private room,Lambeth,Streatham South,0,,3,1.0,112.0,1,51.41604,-0.127675,2015-01-18 02:52:33.014
99241,522802,Private room,Kensington and Chelsea,St. Helen's,124,5.0,2,1.0,101.0,1,51.516897,-0.220317,2015-01-18 07:56:16.678
99251,110865,Entire home/apt,Islington,St. Mary's,14,4.0,5,1.0,219.0,3,51.541259,-0.102285,2015-01-18 08:35:52.128
99723,524986,Entire home/apt,Kensington and Chelsea,St. Helen's,36,5.0,5,3.0,346.0,2,51.519212,-0.214405,2015-01-18 05:51:47.194
99742,525075,Private room,Hammersmith and Fulham,Hammersmith Broadway,0,,2,1.0,280.0,1,51.499055,-0.228028,2015-01-18 07:12:19.947
99882,521225,Private room,Islington,Highbury West,126,5.0,2,1.0,185.0,8,51.557206,-0.101278,2015-01-17 23:05:48.888
100326,527471,Private room,Hackney,Springfield,52,5.0,1,1.0,56.0,2,51.564852,-0.056116,2015-01-18 12:16:27.979
100418,527792,Entire home/apt,Kensington and Chelsea,Earl's Court,0,,2,1.0,225.0,5,51.49,-0.194389,2015-01-18 00:43:52.779
100479,506748,Private room,Tower Hamlets,St. Peter's,0,,2,1.0,103.0,1,51.527155,-0.055944,2015-01-18 05:03:35.607
100995,529838,Entire home/apt,Westminster,Bryanston and Dorset Square,12,4.5,4,2.0,467.0,2,51.517758,-0.160482,2015-01-18 05:19:39.006
101083,530117,Entire home/apt,Lambeth,Stockwell,39,4.5,2,1.0,168.0,2,51.478283,-0.129443,2015-01-18 11:30:46.161
101841,52542,Entire home/apt,Croydon,Addiscombe,2,5.0,3,1.0,103.0,3,51.378448,-0.079736,2015-01-18 10:47:00.186
101886,533409,Private room,Kingston upon Thames,Coombe Hill,1,5.0,2,1.0,122.0,1,51.414505,-0.279545,2015-01-18 14:06:30.158
102391,535247,Private room,Hackney,Hackney Central,12,4.0,1,1.0,56.0,1,51.546473,-0.05664,2015-01-18 13:35:57.090
102565,536025,Private room,Lambeth,Bishop's,170,5.0,2,1.0,150.0,3,51.50602,-0.108401,2015-01-18 07:40:57.598
103040,82192,Entire home/apt,Islington,St. Peter's,10,5.0,4,1.0,169.0,5,51.53984,-0.095916,2015-01-18 05:07:26.598
103061,537701,Private room,Hammersmith and Fulham,Fulham Broadway,43,4.5,2,1.0,148.0,1,51.48136,-0.198596,2015-01-18 06:35:19.002
103070,537749,Private room,Wandsworth,Balham,25,5.0,2,1.0,103.0,2,51.442661,-0.145941,2015-01-18 07:12:24.599
103682,540340,Private room,Tower Hamlets,Bow East,1,5.0,3,1.0,112.0,2,51.533267,-0.030035,2015-01-17 17:08:01.437
105532,446033,Private room,Waltham Forest,Hoe Street,111,4.5,1,1.0,52.0,3,51.589032,-0.01658,2015-01-18 00:18:28.315
106332,264345,Private room,Tower Hamlets,Bethnal Green,49,5.0,1,1.0,92.0,2,51.529603,-0.053637,2015-01-18 02:40:04.821
106997,554316,Private room,Westminster,Queen's Park,210,5.0,3,1.0,71.0,2,51.528489,-0.206831,2015-01-18 13:25:19.749
107048,259088,Private room,Islington,Clerkenwell,198,5.0,2,1.0,185.0,2,51.524068,-0.105543,2015-01-17 22:58:38.301
107051,554519,Entire home/apt,Westminster,Little Venice,132,5.0,4,2.0,262.0,3,51.522149,-0.182676,2015-01-17 23:10:14.062
107421,488602,Entire home/apt,Kensington and Chelsea,Campden,7,5.0,6,1.0,411.0,7,51.505693,-0.193897,2015-01-18 07:08:49.905
108096,559392,Private room,Westminster,Little Venice,43,4.5,1,1.0,129.0,2,51.522793,-0.176445,2015-01-18 00:35:23.683
108529,561650,Entire home/apt,Southwark,Brunswick Park,151,5.0,2,1.0,144.0,2,51.472591,-0.088722,2015-01-18 13:07:40.331
109226,564310,Entire home/apt,Islington,Canonbury,5,4.5,4,2.0,333.0,10,51.540887,-0.089004,2015-01-18 08:01:09.950
109340,564725,Entire home/apt,Hackney,Stamford Hill West,9,4.5,4,1.0,131.0,7,51.566518,-0.073011,2015-01-17 22:03:49.664
110719,568536,Private room,Brent,Queens Park,2,5.0,2,1.0,103.0,1,51.534217,-0.222681,2015-01-18 05:04:07.082
111255,570238,Private room,Southwark,Livesey,0,,2,1.0,112.0,1,51.475605,-0.059875,2015-01-18 06:44:36.148
111655,571290,Entire home/apt,Lambeth,Brixton Hill,27,4.5,2,1.0,131.0,7,51.460836,-0.116798,2015-01-17 22:55:27.875
112389,573623,Entire home/apt,Camden,Holborn and Covent Garden,4,4.5,4,2.0,727.0,3,51.51338,-0.127284,2015-01-17 20:26:51.652
116268,586671,Private room,Enfield,Southgate Green,4,5.0,1,1.0,66.0,1,51.613078,-0.118288,2015-01-17 23:15:10.062
116452,588347,Entire home/apt,Tower Hamlets,Bow West,11,5.0,4,2.0,234.0,7,51.533939,-0.040892,2015-01-18 12:08:44.310
116676,589340,Entire home/apt,Hackney,London Fields,2,4.0,2,1.0,168.0,3,51.53568,-0.058405,2015-01-18 09:49:16.399
117203,255103,Entire home/apt,Hammersmith and Fulham,Ravenscourt Park,11,5.0,2,1.0,168.0,4,51.500675,-0.232878,2015-01-18 10:56:45.179
117325,592655,Private room,Tower Hamlets,St. Peter's,0,,2,1.0,187.0,1,51.53493,-0.061733,2015-01-18 01:35:33.226
117993,333155,Entire home/apt,Tower Hamlets,Blackwall & Cubitt Town,150,4.5,2,1.0,146.0,1,51.505157,-0.007471,2015-01-18 12:31:43.786
118805,599899,Private room,Camden,Holborn and Covent Garden,105,4.5,2,1.0,112.0,2,51.516429,-0.121115,2015-01-17 21:34:16.230
118832,594579,Entire home/apt,Islington,Holloway,1,5.0,4,2.0,234.0,3,51.549262,-0.115508,2015-01-17 23:29:46.819
121412,610294,Entire home/apt,Kensington and Chelsea,Redcliffe,31,4.5,2,1.0,129.0,3,51.488517,-0.189259,2015-01-18 00:53:39.295
122140,612633,Entire home/apt,Newham,Canning Town South,30,4.5,5,2.0,185.0,3,51.510323,0.014437,2015-01-17 22:04:42.005
126077,620616,Private room,Southwark,The Lane,3,5.0,2,1.0,60.0,1,51.462178,-0.069335,2015-01-18 04:56:52.820
127652,134938,Entire home/apt,Camden,Highgate,111,5.0,5,2.0,224.0,2,51.557303,-0.142695,2015-01-18 07:38:37.300
127922,632948,Entire home/apt,Camden,St. Pancras and Somers Town,106,4.5,3,1.0,178.0,5,51.529167,-0.130173,2015-01-18 08:33:33.288
128584,502491,Private room,Tower Hamlets,St. Peter's,50,5.0,2,1.0,140.0,2,51.52776,-0.062655,2015-01-18 01:12:32.588
129768,639749,Entire home/apt,Camden,Swiss Cottage,13,4.5,4,2.0,215.0,3,51.542377,-0.185853,2015-01-18 12:28:11.733
131444,646165,Entire home/apt,Lambeth,Prince's,32,5.0,3,1.0,168.0,2,51.489186,-0.110773,2015-01-18 04:16:27.020
133072,438952,Entire home/apt,Bromley,Crystal Palace,2,4.0,7,3.0,103.0,1,51.420158,-0.06009,2015-01-18 10:41:01.159
133075,438952,Private room,Bromley,Crystal Palace,2,5.0,2,1.0,67.0,1,51.421046,-0.059695,2015-01-18 10:53:09.636
133450,655421,Private room,Southwark,Newington,127,4.5,2,1.0,92.0,3,51.485279,-0.10137,2015-01-18 01:17:13.002
133946,275136,Private room,Haringey,Seven Sisters,0,,2,1.0,110.0,1,51.578279,-0.087299,2015-01-18 00:06:29.106
135922,424217,Private room,Hackney,De Beauvoir,2,5.0,2,1.0,84.0,1,51.542687,-0.084226,2015-01-18 13:09:22.250
136733,325805,Entire home/apt,Islington,Bunhill,43,4.5,4,1.0,272.0,2,51.525882,-0.096665,2015-01-17 22:05:56.441
137162,670596,Private room,Islington,Bunhill,40,4.5,2,1.0,93.0,5,51.523691,-0.092342,2015-01-18 10:13:01.401
137581,471088,Entire home/apt,Tower Hamlets,St. Katharine's & Wapping,56,5.0,2,1.0,240.0,2,51.509669,-0.078139,2015-01-18 03:48:24.994
137855,673720,Entire home/apt,Newham,Royal Docks,36,4.5,4,2.0,262.0,2,51.505278,0.028535,2015-01-18 05:01:24.358
137907,67564,Entire home/apt,Westminster,West End,11,4.5,3,1.0,273.0,3,51.520654,-0.139077,2015-01-18 08:34:31.759
138800,677494,Private room,Tower Hamlets,St. Dunstan's,6,4.0,2,1.0,94.0,1,51.514111,-0.041205,2015-01-17 23:27:10.347
139142,678760,Entire home/apt,Islington,St. George's,63,4.5,2,1.0,168.0,3,51.557185,-0.129323,2015-01-18 05:30:10.268
140487,684191,Private room,Redbridge,Aldborough,100,4.5,2,1.0,45.0,1,51.578715,0.098424,2015-01-18 09:59:16.093
140518,684352,Private room,Barnet,West Finchley,22,4.5,5,1.0,75.0,1,51.601644,-0.188748,2015-01-18 12:14:13.867
141718,689052,Private room,Islington,Bunhill,48,4.5,2,1.0,112.0,2,51.526591,-0.098117,2015-01-18 06:38:09.999
141896,689683,Private room,Lambeth,Brixton Hill,143,5.0,4,1.0,92.0,2,51.459197,-0.122285,2015-01-18 01:09:03.738
142117,192627,Entire home/apt,Islington,Bunhill,28,5.0,3,1.0,262.0,3,51.527413,-0.092439,2015-01-17 22:44:39.992
142775,485803,Private room,Greenwich,Woolwich Common,0,,2,1.0,69.0,1,51.4803,0.070303,2015-01-18 08:51:24.136
143324,695452,Entire home/apt,Greenwich,Peninsula,40,5.0,5,2.0,280.0,4,51.494386,0.011181,2015-01-18 11:33:55.076
143478,696065,Private room,Hackney,Victoria,1,5.0,2,1.0,103.0,1,51.539611,-0.056105,2015-01-18 04:25:04.936
143568,598337,Entire home/apt,Tower Hamlets,Bromley North,14,4.5,4,1.0,150.0,1,51.529431,-0.012029,2015-01-18 10:42:01.148
144337,113767,Private room,Westminster,Westbourne,13,4.0,5,1.0,374.0,1,51.523052,-0.188991,2015-01-18 10:45:56.519
145611,704183,Entire home/apt,Southwark,Grange,6,4.5,2,1.0,187.0,2,51.501047,-0.088441,2015-01-18 10:17:35.543
145612,704495,Private room,Ealing,Elthorne,50,5.0,1,1.0,43.0,7,51.505488,-0.334432,2015-01-18 10:22:02.526
147244,54987,Entire home/apt,Lambeth,Oval,6,5.0,5,2.0,393.0,3,51.484941,-0.124926,2015-01-17 23:12:48.103
147802,690924,Private room,Southwark,South Bermondsey,7,4.5,2,1.0,69.0,1,51.491661,-0.06371,2015-01-18 02:30:23.948
151287,575550,Private room,Hackney,Stoke Newington,48,4.5,2,1.0,79.0,2,51.555992,-0.074113,2015-01-18 13:34:38.996
151377,719928,Private room,Hackney,King's Park,53,4.5,2,1.0,73.0,3,51.558932,-0.042055,2015-01-18 01:48:59.891
152114,732089,Entire home/apt,Richmond upon Thames,Hampton Wick,11,5.0,2,1.0,150.0,2,51.411769,-0.310294,2015-01-17 23:37:08.373
152863,735248,Entire home/apt,Haringey,Muswell Hill,3,4.5,5,2.0,185.0,3,51.584618,-0.146773,2015-01-17 22:17:12.220
153372,737373,Entire home/apt,Hammersmith and Fulham,Parsons Green and Walham,7,4.5,4,1.0,94.0,1,51.475425,-0.189409,2015-01-17 22:02:32.350
155627,748153,Entire home/apt,Haringey,Crouch End,1,5.0,5,2.0,168.0,3,51.578855,-0.133266,2015-01-18 12:40:02.175
157227,261091,Entire home/apt,Hackney,Dalston,14,5.0,2,1.0,167.0,6,51.546321,-0.074875,2015-01-17 23:09:06.755
157536,214945,Private room,Southwark,Faraday,71,5.0,2,1.0,92.0,3,51.486498,-0.087776,2015-01-18 02:55:56.336
157714,757377,Private room,Hammersmith and Fulham,Fulham Reach,67,5.0,3,1.0,94.0,2,51.486658,-0.217367,2015-01-17 21:20:44.960
157913,400339,Private room,Lambeth,Herne Hill,24,5.0,2,1.0,103.0,2,51.465835,-0.098934,2015-01-18 11:20:19.484
157931,758210,Entire home/apt,Westminster,Lancaster Gate,78,4.0,4,1.0,204.0,2,51.510968,-0.18467,2015-01-18 12:40:14.611
158939,762736,Entire home/apt,Lewisham,Telegraph Hill,15,4.5,4,1.0,206.0,2,51.470131,-0.042663,2015-01-18 11:29:52.400
159736,766056,Private room,Lambeth,Herne Hill,33,4.5,2,1.0,92.0,2,51.468321,-0.101032,2015-01-18 13:39:22.064
159787,766222,Private room,Islington,Holloway,57,4.5,2,1.0,103.0,1,51.552693,-0.119612,2015-01-17 23:09:13.867
160666,769488,Private room,Hackney,Hoxton West,24,4.5,2,1.0,84.0,2,51.528728,-0.084805,2015-01-18 06:55:29.824
161152,454729,Entire home/apt,Westminster,West End,66,4.5,2,1.0,178.0,3,51.511372,-0.134013,2015-01-18 05:06:57.270
164369,783962,Entire home/apt,Camden,Holborn and Covent Garden,110,5.0,2,1.0,281.0,5,51.51534,-0.124371,2015-01-17 21:16:48.273
165336,761400,Private room,Kensington and Chelsea,St. Helen's,4,5.0,2,1.0,110.0,1,51.518954,-0.212018,2015-01-18 11:16:38.860
167244,485861,Private room,Haringey,Woodside,11,5.0,3,1.0,112.0,1,51.607472,-0.110534,2015-01-18 01:29:26.058
167851,800096,Private room,Islington,Bunhill,1,4.0,2,1.0,123.0,3,51.522899,-0.0917,2015-01-18 08:05:15.489
168348,802297,Entire home/apt,Westminster,Bayswater,31,5.0,2,1.0,243.0,3,51.515295,-0.195931,2015-01-18 07:04:35.903
169292,806678,Entire home/apt,Westminster,Hyde Park,23,4.5,4,2.0,321.0,3,51.515199,-0.179087,2015-01-18 01:29:35.335
170702,814004,Private room,Tower Hamlets,Canary Wharf,59,5.0,2,1.0,112.0,3,51.498365,-0.025467,2015-01-18 10:33:50.684
171513,110865,Entire home/apt,Islington,St. Mary's,13,4.5,5,1.0,262.0,3,51.542121,-0.102338,2015-01-18 13:44:24.002
171698,685729,Entire home/apt,Westminster,St. James's,9,5.0,2,1.0,241.0,2,51.502139,-0.13267,2015-01-18 08:32:23.491
172629,471088,Private room,Kensington and Chelsea,Earl's Court,12,5.0,1,1.0,178.0,3,51.4946,-0.194413,2015-01-18 02:08:42.701
172811,806983,Entire home/apt,Camden,Swiss Cottage,0,,2,2.0,562.0,21,51.545858,-0.180002,2015-01-17 20:52:03.667
173082,813141,Entire home/apt,Hackney,Victoria,137,5.0,4,1.0,148.0,1,51.53893,-0.042628,2015-01-17 21:56:02.515
173225,155533,Private room,Southwark,Peckham Rye,11,4.5,2,1.0,75.0,2,51.46192,-0.060386,2015-01-18 07:56:54.115
173415,816003,Entire home/apt,Tower Hamlets,St. Katharine's & Wapping,2,5.0,3,1.0,159.0,3,51.505813,-0.058411,2015-01-18 03:24:29.297
173766,816376,Entire home/apt,City of London,City of London,9,5.0,4,2.0,224.0,4,51.521146,-0.09395,2015-01-18 09:57:08.855
390463,1952998,Private room,Wandsworth,St. Mary's Park,0,,2,1.0,187.0,1,51.472479,-0.166656,2015-01-18 00:32:33.683
174132,831866,Private room,Westminster,Little Venice,63,4.5,2,1.0,94.0,1,51.524961,-0.188055,2015-01-17 23:46:30.273
174635,675616,Entire home/apt,Kensington and Chelsea,St. Helen's,37,4.0,2,1.0,197.0,2,51.517623,-0.213591,2015-01-17 23:10:26.963
175892,769488,Entire home/apt,Hackney,Hoxton West,54,4.0,6,2.0,185.0,2,51.528388,-0.085112,2015-01-17 21:29:01.636
177445,848772,Private room,Southwark,Newington,51,5.0,2,1.0,122.0,1,51.49288,-0.099025,2015-01-17 22:46:28.404
178290,380398,Entire home/apt,Islington,Mildmay,16,4.5,2,2.0,150.0,4,51.551689,-0.087629,2015-01-18 04:11:02.987
178519,1954110,Private room,Brent,Willesden Green,1,5.0,4,1.0,84.0,1,51.53913,-0.240422,2015-01-18 02:18:56.678
179913,125723,Private room,Camden,Kilburn,0,,2,1.0,150.0,2,51.545765,-0.199354,2015-01-18 10:11:16.290
180449,864565,Private room,Wandsworth,Shaftesbury,71,5.0,2,1.0,112.0,2,51.469319,-0.152772,2015-01-18 11:55:05.566
181664,870749,Entire home/apt,Hammersmith and Fulham,Sands End,3,5.0,4,2.0,280.0,3,51.469389,-0.186112,2015-01-18 07:21:46.263
181724,871053,Private room,Merton,Graveney,7,4.5,3,1.0,103.0,1,51.419245,-0.150113,2015-01-18 11:35:36.358
